Date,Symbol,Open,High,Low,Close,Volume
2025-11-14,DPWIRES,224.1,229.99,224.1,229.26,11116.0
2025-11-13,DRCSYSTEMS,19.93,19.93,18.98,19.13,106960.0
2025-11-14,DRCSYSTEMS,19.13,19.24,18.6,18.8,83266.0
2025-11-13,DREAMFOLKS,128.73,129.1,124.96,126.17,162737.0
2025-11-14,DREAMFOLKS,127.0,127.82,117.07,120.45,553978.0
2025-11-13,DREDGECORP,835.0,838.1,770.7,775.3,336789.0
2025-11-14,DREDGECORP,775.0,794.4,770.3,788.35,229280.0
2025-11-13,DRREDDY,1235.8,1242.4,1227.3,1234.9,1426984.0
2025-11-14,DRREDDY,1235.2,1249.0,1231.8,1246.0,827643.0
2025-11-13,DSSL,926.0,994.35,922.0,968.6,103004.0
2025-11-14,DSSL,970.0,979.85,934.8,950.1,28007.0
2025-11-13,DTIL,162.1,162.5,160.11,160.88,5849.0
2025-11-14,DTIL,162.36,169.8,160.0,164.86,13246.0
2025-11-13,DUCON,4.75,4.81,4.7,4.71,374856.0
2025-11-14,DUCON,4.75,4.78,4.7,4.73,273759.0
2025-11-13,DVL,311.0,311.65,305.3,305.9,24163.0
2025-11-14,DVL,309.4,315.0,303.45,309.25,42597.0
2025-11-13,DWARKESH,42.24,42.33,41.5,41.65,255027.0
2025-11-14,DWARKESH,41.53,42.12,41.42,41.82,224590.0
2025-11-13,DYCL,381.4,381.7,365.1,369.9,145688.0
2025-11-14,DYCL,369.3,372.0,364.0,365.5,171659.0
2025-11-13,DYNAMATECH,9131.0,9230.0,9018.5,9196.0,12761.0
2025-11-14,DYNAMATECH,9179.0,9780.0,9170.0,9715.0,54291.0
2025-11-13,DYNPRO,302.75,304.7,271.1,273.3,149509.0
2025-11-14,DYNPRO,277.0,280.0,272.05,274.4,34995.0
2025-11-13,E2E,2915.5,2950.0,2801.0,2812.1,81797.0
2025-11-14,E2E,2810.0,2812.0,2634.0,2647.1,156734.0
2025-11-13,EASEMYTRIP,7.98,8.06,7.95,7.97,6767856.0
2025-11-14,EASEMYTRIP,7.97,8.0,7.9,7.95,6485662.0
2025-11-13,EBGNG,339.8,348.6,334.5,336.5,254323.0
2025-11-14,EBGNG,342.75,342.75,329.1,331.5,187779.0
2025-11-13,ECLERX,4509.0,4571.2,4427.4,4446.8,81692.0
2025-11-14,ECLERX,4469.0,4476.0,4374.2,4400.6,42590.0
2025-11-13,ECOSMOBLTY,231.09,249.95,225.2,243.97,2855488.0
2025-11-14,ECOSMOBLTY,243.01,244.72,235.33,237.96,825039.0
2025-11-13,EDELWEISS,112.3,118.3,112.05,116.92,13607699.0
2025-11-14,EDELWEISS,116.92,119.45,113.98,116.39,7236300.0
2025-11-13,EFCIL,309.6,309.6,300.15,301.35,189139.0
2025-11-14,EFCIL,302.8,305.35,296.8,303.55,196253.0
2025-11-13,EICHERMOT,6875.0,6946.5,6758.5,6855.0,842032.0
2025-11-14,EICHERMOT,6799.0,6850.0,6670.0,6695.0,739163.0
2025-11-13,EIDPARRY,1045.2,1073.0,1036.7,1044.9,139438.0
2025-11-14,EIDPARRY,1042.9,1044.9,1018.6,1025.4,115580.0
2025-11-13,EIEL,229.15,230.9,227.0,227.25,609331.0
2025-11-14,EIEL,226.0,228.45,225.2,225.75,558407.0
2025-11-13,EIFFL,230.36,235.0,227.03,230.58,21778.0
2025-11-14,EIFFL,230.01,231.0,226.27,229.32,18903.0
2025-11-13,EIHAHOTELS,368.0,374.15,366.35,371.5,25138.0
2025-11-14,EIHAHOTELS,371.9,374.75,368.9,369.5,13330.0
2025-11-13,EIHOTEL,379.3,380.05,372.3,376.85,320964.0
2025-11-14,EIHOTEL,374.55,380.15,374.55,377.1,115335.0
2025-11-13,EIMCOELECO,1710.0,1730.1,1696.7,1701.7,17921.0
2025-11-14,EIMCOELECO,1714.1,1798.9,1700.0,1762.9,39103.0
2025-11-13,EKC,141.95,142.6,139.0,139.66,227394.0
2025-11-14,EKC,140.35,143.0,138.96,141.7,198795.0
2025-11-13,ELDEHSG,880.45,900.0,868.0,880.25,564.0
2025-11-14,ELDEHSG,884.0,884.0,856.05,860.05,741.0
2025-11-13,ELECON,526.0,542.6,524.55,540.35,388106.0
2025-11-14,ELECON,541.95,553.3,532.7,535.65,274135.0
2025-11-13,ELECTCAST,81.96,82.38,79.8,80.02,1702794.0
2025-11-14,ELECTCAST,80.1,81.54,79.81,80.63,1212059.0
2025-11-13,ELECTHERM,913.0,938.05,901.0,904.3,18668.0
2025-11-14,ELECTHERM,904.0,914.3,872.05,898.55,16963.0
2025-11-13,ELGIEQUIP,502.0,507.9,490.8,500.0,1084726.0
2025-11-14,ELGIEQUIP,504.15,504.8,496.7,501.5,166794.0
2025-11-13,ELIN,196.15,197.0,188.62,190.23,123236.0
2025-11-14,ELIN,190.23,198.0,188.18,195.49,95757.0
2025-11-13,ELLEN,442.0,450.9,436.0,437.3,634615.0
2025-11-14,ELLEN,436.5,444.75,436.5,440.65,268478.0
2025-11-13,EMAMILTD,528.0,530.3,520.1,522.2,245031.0
2025-11-14,EMAMILTD,514.95,529.0,510.0,520.35,395051.0
2025-11-13,EMAMIPAP,95.41,96.0,94.0,94.45,15252.0
2025-11-14,EMAMIPAP,97.0,97.0,94.26,94.65,6226.0
2025-11-13,EMAMIREAL,90.45,94.75,90.45,92.98,9417.0
2025-11-14,EMAMIREAL,91.8,93.35,91.8,92.9,4824.0
2025-11-13,EMBDL,85.03,87.96,84.68,84.96,6931190.0
2025-11-14,EMBDL,84.7,85.83,83.65,84.22,4673972.0
2025-11-13,EMCURE,1359.0,1419.4,1343.2,1379.4,353292.0
2025-11-14,EMCURE,1375.2,1394.5,1367.0,1371.8,121892.0
2025-11-13,EMIL,134.01,135.78,133.16,134.09,329835.0
2025-11-14,EMIL,133.0,134.06,131.59,132.69,275026.0
2025-11-13,EMMBI,111.1,111.1,106.52,107.0,4112.0
2025-11-14,EMMBI,106.5,112.0,103.31,111.06,39409.0
2025-11-13,EMSLIMITED,483.0,490.0,475.0,476.45,151192.0
2025-11-14,EMSLIMITED,481.0,498.0,475.35,484.45,133758.0
2025-11-13,EMUDHRA,626.5,626.5,614.2,617.35,43237.0
2025-11-14,EMUDHRA,618.15,620.6,613.85,616.25,25644.0
2025-11-13,ENDURANCE,2920.0,2934.4,2660.0,2691.7,819169.0
2025-11-14,ENDURANCE,2700.0,2712.7,2650.0,2686.2,178629.0
2025-11-13,ENERGYDEV,19.85,20.19,19.6,19.83,40892.0
2025-11-14,ENERGYDEV,19.52,20.17,18.9,19.21,89712.0
2025-11-13,ENGINERSIN,194.75,194.75,190.13,190.48,1657182.0
2025-11-14,ENGINERSIN,190.48,203.4,190.11,200.25,8650340.0
2025-11-13,ENIL,129.1,134.07,128.52,131.58,15103.0
2025-11-14,ENIL,129.6,136.89,129.6,131.65,35382.0
2025-11-13,ENRIN,3283.6,3318.0,3269.8,3298.5,285944.0
2025-11-14,ENRIN,3280.5,3303.0,3231.0,3257.6,284739.0
2025-11-13,ENTERO,1156.0,1203.3,1121.5,1147.1,410297.0
2025-11-14,ENTERO,1149.0,1152.2,1100.0,1121.3,143511.0
2025-11-13,EPACK,288.8,290.85,279.55,282.1,621441.0
2025-11-14,EPACK,282.2,282.9,277.8,279.35,306573.0
2025-11-13,EPIGRAL,1529.9,1536.9,1509.5,1531.0,21654.0
2025-11-14,EPIGRAL,1517.0,1522.3,1502.0,1507.7,16207.0
2025-11-13,EPL,199.45,209.59,199.45,204.13,1984890.0
2025-11-14,EPL,204.54,204.55,199.0,200.34,883885.0
2025-11-13,EQUITASBNK,58.19,59.81,57.95,58.57,2086302.0
2025-11-14,EQUITASBNK,58.5,60.25,58.12,60.05,3767904.0
2025-11-13,ERIS,1587.0,1593.1,1506.3,1518.1,116740.0
2025-11-14,ERIS,1518.1,1553.8,1510.0,1550.4,80731.0
2025-11-13,ESABINDIA,5250.0,5383.8,5154.0,5319.5,17322.0
2025-11-14,ESABINDIA,5255.2,5353.4,5250.0,5305.9,3044.0
2025-11-13,ESAFSFB,27.18,27.45,27.02,27.14,270578.0
2025-11-14,ESAFSFB,27.24,27.24,26.82,26.94,175655.0
2025-11-13,ESCORTS,3588.5,3644.6,3584.1,3608.0,63024.0
2025-11-14,ESCORTS,3608.0,3608.0,3532.8,3551.1,53212.0
2025-11-13,ESSENTIA,1.67,1.73,1.67,1.71,1788795.0
2025-11-14,ESSENTIA,1.7,1.72,1.69,1.71,1111759.0
2025-11-13,ESTER,109.45,109.6,107.76,108.35,66327.0
2025-11-14,ESTER,108.12,108.76,105.01,105.75,125305.0
2025-11-13,ETERNAL,308.65,309.35,296.6,297.75,63585986.0
2025-11-14,ETERNAL,295.0,305.25,294.75,303.75,37378739.0
2025-11-13,ETHOSLTD,2924.9,2924.9,2844.0,2896.9,25356.0
2025-11-14,ETHOSLTD,2896.0,2896.0,2748.8,2850.4,41055.0
2025-11-13,EUREKAFORB,576.7,592.0,569.0,578.25,1738078.0
2025-11-14,EUREKAFORB,583.85,596.75,570.55,587.45,676456.0
2025-11-13,EUROBOND,215.0,215.0,207.1,208.72,7167.0
2025-11-14,EUROBOND,213.48,216.07,203.0,203.57,7852.0
2025-11-13,EVEREADY,344.1,347.35,339.0,339.95,92905.0
2025-11-14,EVEREADY,340.5,345.0,328.35,330.85,170963.0
2025-11-13,EVERESTIND,585.05,585.95,566.55,576.45,8909.0
2025-11-14,EVERESTIND,571.25,575.25,568.6,573.3,4818.0
2025-11-13,EXCELINDUS,1009.5,1009.5,990.0,991.0,13154.0
2025-11-14,EXCELINDUS,991.2,1001.0,986.2,996.7,7470.0
2025-11-13,EXICOM,133.9,134.81,132.0,132.77,181917.0
2025-11-14,EXICOM,132.5,134.88,131.05,132.53,193836.0
2025-11-13,EXIDEIND,380.4,381.9,378.4,379.7,1497531.0
2025-11-14,EXIDEIND,378.55,382.4,378.0,381.0,1724815.0
2025-11-13,EXPLEOSOL,970.0,1061.0,969.1,979.3,34153.0
2025-11-14,EXPLEOSOL,1175.1,1175.1,1065.5,1074.3,312017.0
2025-11-13,FACT,894.55,909.95,887.55,905.0,146841.0
2025-11-14,FACT,906.4,919.8,898.05,914.55,272341.0
2025-11-13,FAIRCHEMOR,676.9,676.9,541.55,643.5,32507.0
2025-11-14,FAIRCHEMOR,657.8,657.8,629.95,633.05,13532.0
2025-11-13,FAZE3Q,522.5,534.5,506.0,513.5,115217.0
2025-11-14,FAZE3Q,505.0,537.2,505.0,512.4,127797.0
2025-11-13,FCL,25.5,25.68,24.78,24.97,1954046.0
2025-11-14,FCL,24.97,26.0,24.85,25.79,3039859.0
2025-11-13,FCSSOFT,2.21,2.23,2.16,2.17,2116377.0
2025-11-14,FCSSOFT,2.18,2.19,2.15,2.15,1773193.0
2025-11-13,FDC,407.05,414.45,407.05,410.25,104403.0
2025-11-14,FDC,409.95,411.0,408.0,408.8,43840.0
2025-11-13,FEDERALBNK,238.53,238.66,235.01,235.79,3764303.0
2025-11-14,FEDERALBNK,235.4,237.19,235.08,236.26,3078306.0
2025-11-13,FEDFINA,135.32,138.46,135.32,137.42,408219.0
2025-11-14,FEDFINA,137.42,146.5,136.49,145.35,2142217.0
2025-11-13,FIBERWEB,42.05,42.99,42.03,42.62,21413.0
2025-11-14,FIBERWEB,42.74,43.0,41.91,42.48,22975.0
2025-11-13,FIEMIND,2240.0,2294.5,2150.1,2163.4,386315.0
2025-11-14,FIEMIND,2172.0,2269.0,2166.1,2235.9,186566.0
2025-11-13,FILATEX,58.08,60.79,56.21,56.73,5224653.0
2025-11-14,FILATEX,56.73,57.5,55.9,56.06,1026097.0
2025-11-13,FILATFASH,0.46,0.46,0.44,0.44,61026285.0
2025-11-14,FILATFASH,0.45,0.45,0.43,0.44,42473843.0
2025-11-13,FINCABLES,791.8,801.8,783.15,789.3,258937.0
2025-11-14,FINCABLES,787.05,789.3,778.15,783.05,185616.0
2025-11-13,FINEORG,4279.0,4399.0,4241.4,4367.2,18558.0
2025-11-14,FINEORG,4367.2,4528.1,4334.0,4515.9,27966.0
2025-11-13,FINOPB,279.9,279.9,274.55,277.6,114136.0
2025-11-14,FINOPB,279.0,289.5,276.0,282.0,313327.0
2025-11-13,FINPIPE,186.21,187.7,184.51,187.14,674508.0
2025-11-14,FINPIPE,185.65,190.9,184.8,188.04,1232897.0
2025-11-13,FIRSTCRY,342.0,345.45,337.5,343.1,373636.0
2025-11-14,FIRSTCRY,342.9,342.9,329.85,335.55,1414095.0
2025-11-13,FISCHER,71.0,72.0,63.5,65.28,3706227.0
2025-11-14,FISCHER,58.75,58.75,58.75,58.75,448658.0
2025-11-13,FIVESTAR,617.0,646.9,615.95,642.35,1941026.0
2025-11-14,FIVESTAR,639.15,652.5,636.1,643.9,898586.0
2025-11-13,FLAIR,328.9,331.6,319.9,321.3,107040.0
2025-11-14,FLAIR,320.4,323.25,313.05,317.0,74823.0
2025-11-13,FLEXITUFF,17.0,17.19,16.02,16.02,32479.0
2025-11-14,FLEXITUFF,15.96,15.96,15.21,15.24,60046.0
2025-11-13,FLUOROCHEM,3717.0,3717.0,3600.1,3616.1,56887.0
2025-11-14,FLUOROCHEM,3597.0,3616.9,3537.2,3556.5,43478.0
2025-11-13,FMGOETZE,500.0,536.0,498.55,532.2,419892.0
2025-11-14,FMGOETZE,532.2,544.6,527.05,530.7,154608.0
2025-11-13,FOCUS,80.0,80.98,79.22,80.26,39242.0
2025-11-14,FOCUS,80.26,80.26,78.5,79.14,33891.0
2025-11-13,FOODSIN,81.33,83.0,80.56,81.04,40947.0
2025-11-14,FOODSIN,79.2,79.7,77.22,78.45,104548.0
2025-11-13,FORCEMOT,17471.0,17625.0,17050.0,17102.0,51831.0
2025-11-14,FORCEMOT,17102.0,17728.0,17083.0,17650.0,60849.0
2025-11-13,FORTIS,971.0,977.9,948.4,953.0,3239284.0
2025-11-14,FORTIS,950.0,951.0,930.3,937.7,3268449.0
2025-11-13,FOSECOIND,5600.0,5600.0,5429.0,5448.0,714.0
2025-11-14,FOSECOIND,5492.0,5526.5,5374.5,5435.0,1197.0
2025-11-13,FSL,366.5,370.0,361.0,364.5,780479.0
2025-11-14,FSL,362.65,363.6,360.15,362.7,279788.0
2025-11-13,FUSION,167.8,170.0,165.61,168.77,259123.0
2025-11-14,FUSION,168.77,174.0,168.42,170.94,196108.0
2025-11-13,GABRIEL,1255.0,1279.0,1224.3,1229.6,141127.0
2025-11-14,GABRIEL,1229.6,1236.0,1153.3,1166.8,358187.0
2025-11-13,GAEL,107.1,108.2,105.11,105.64,337962.0
2025-11-14,GAEL,104.95,105.62,102.2,103.32,1064995.0
2025-11-13,GAIL,182.45,185.37,182.18,183.67,8521444.0
2025-11-14,GAIL,183.0,184.03,182.07,183.41,5496277.0
2025-11-13,GALAPREC,762.0,776.3,755.55,765.0,11402.0
2025-11-14,GALAPREC,745.0,760.25,745.0,750.25,13976.0
2025-11-13,GALAXYSURF,2222.2,2232.0,2204.3,2211.6,43426.0
2025-11-14,GALAXYSURF,2214.9,2214.9,2134.0,2146.2,23342.0
2025-11-13,GALLANTT,611.0,614.0,585.1,592.75,293519.0
2025-11-14,GALLANTT,591.0,616.6,585.35,596.85,132278.0
2025-11-13,GANDHAR,147.8,155.0,146.1,148.44,2063881.0
2025-11-14,GANDHAR,147.5,147.78,143.0,145.03,185987.0
2025-11-13,GANDHITUBE,789.5,797.1,770.1,775.6,7368.0
2025-11-14,GANDHITUBE,775.0,783.0,768.0,779.85,4237.0
2025-11-13,GANECOS,989.0,1005.8,960.0,966.6,65508.0
2025-11-14,GANECOS,970.0,980.0,954.9,972.2,77884.0
2025-11-13,GANESHBE,85.0,85.0,81.01,81.61,83483.0
2025-11-14,GANESHBE,85.8,86.0,81.0,83.17,214539.0
2025-11-13,GANGAFORGE,3.39,3.46,3.32,3.34,207811.0
2025-11-14,GANGAFORGE,3.41,3.42,3.21,3.38,80950.0
2025-11-13,GANGESSECU,148.01,155.0,147.0,153.63,5925.0
2025-11-14,GANGESSECU,156.99,157.49,151.0,151.59,1157.0
2025-11-13,GARFIBRES,733.3,759.9,718.7,751.7,151051.0
2025-11-14,GARFIBRES,760.0,760.0,723.05,730.95,48599.0
2025-11-13,GARUDA,233.5,233.89,222.02,224.54,1490355.0
2025-11-14,GARUDA,223.98,230.79,223.13,229.32,1368319.0
2025-11-13,GATECH,0.64,0.64,0.62,0.62,14652634.0
2025-11-14,GATECH,0.62,0.63,0.61,0.62,7287061.0
2025-11-13,GATECHDVR,0.52,0.53,0.51,0.51,1253574.0
2025-11-14,GATECHDVR,0.53,0.53,0.51,0.51,620834.0
2025-11-13,GATEWAY,61.1,61.42,60.6,60.76,570189.0
2025-11-14,GATEWAY,60.76,61.0,60.2,60.58,719193.0
2025-11-13,GEECEE,355.5,361.2,346.95,356.75,10871.0
2025-11-14,GEECEE,353.9,366.8,348.65,359.5,6715.0
2025-11-13,GEEKAYWIRE,32.2,33.0,30.36,31.24,201719.0
2025-11-14,GEEKAYWIRE,31.29,32.63,31.0,32.21,100904.0
2025-11-13,GENCON,40.6,41.26,39.25,39.5,35963.0
2025-11-14,GENCON,39.75,39.75,38.57,38.95,55989.0
2025-11-13,GENESYS,485.0,489.75,472.7,484.8,202266.0
2025-11-14,GENESYS,480.0,514.0,473.45,475.85,399023.0
2025-11-13,GENUSPAPER,14.64,15.39,14.3,14.86,272919.0
2025-11-14,GENUSPAPER,15.0,15.85,14.78,15.69,220162.0
2025-11-13,GENUSPOWER,335.0,336.0,328.1,329.95,478584.0
2025-11-14,GENUSPOWER,329.35,336.0,326.85,331.4,378762.0
2025-11-13,GEOJITFSL,71.66,72.85,71.4,72.09,256627.0
2025-11-14,GEOJITFSL,71.55,76.4,71.55,75.58,1255363.0
2025-11-13,GESHIP,1162.0,1163.9,1125.6,1136.0,343674.0
2025-11-14,GESHIP,1130.0,1144.7,1128.3,1133.2,149980.0
2025-09-01,GFLLIMITED,61.0,61.99,60.0,60.41,34090.0
2025-09-02,GFLLIMITED,60.4,61.9,59.57,60.48,65218.0
2025-09-03,GFLLIMITED,61.81,61.81,60.1,60.34,33104.0
2025-09-04,GFLLIMITED,61.49,62.8,59.3,59.72,44743.0
2025-09-05,GFLLIMITED,59.8,61.52,59.66,59.83,33007.0
2025-09-08,GFLLIMITED,61.03,61.03,58.5,59.24,45292.0
2025-09-09,GFLLIMITED,60.5,60.5,58.96,60.16,22912.0
2025-09-10,GFLLIMITED,60.44,61.8,59.99,61.2,47580.0
2025-09-11,GFLLIMITED,61.0,61.99,60.68,61.23,29563.0
2025-09-12,GFLLIMITED,61.25,62.65,60.7,60.84,40087.0
2025-09-15,GFLLIMITED,60.21,61.95,60.0,61.29,70655.0
2025-09-16,GFLLIMITED,61.29,62.79,60.26,61.61,39246.0
2025-09-17,GFLLIMITED,62.35,62.7,60.6,61.18,39242.0
2025-09-18,GFLLIMITED,61.19,61.73,60.5,61.19,59461.0
2025-09-19,GFLLIMITED,61.2,62.3,60.01,60.39,71923.0
2025-09-22,GFLLIMITED,60.39,62.28,60.39,61.39,37533.0
2025-09-23,GFLLIMITED,61.22,62.5,61.01,61.34,50776.0
2025-09-24,GFLLIMITED,61.9,62.5,60.75,62.05,36877.0
2025-09-25,GFLLIMITED,62.0,68.76,62.0,62.57,207344.0
2025-09-26,GFLLIMITED,62.6,63.0,61.1,61.2,45714.0
2025-09-29,GFLLIMITED,61.2,61.9,60.25,60.7,21019.0
2025-09-30,GFLLIMITED,60.7,62.0,60.32,61.11,29414.0
2025-10-01,GFLLIMITED,61.11,62.59,61.11,61.75,25091.0
2025-10-03,GFLLIMITED,62.35,64.69,61.35,62.36,59328.0
2025-10-06,GFLLIMITED,62.59,63.25,61.42,61.6,32883.0
2025-10-07,GFLLIMITED,61.41,62.9,59.1,60.68,42701.0
2025-10-08,GFLLIMITED,62.1,62.1,60.61,61.27,22348.0
2025-10-09,GFLLIMITED,61.27,61.99,60.5,60.79,17518.0
2025-10-10,GFLLIMITED,61.8,62.0,60.5,60.85,35479.0
2025-10-13,GFLLIMITED,61.93,61.93,59.96,60.23,27883.0
2025-10-14,GFLLIMITED,60.0,61.07,58.4,59.04,42070.0
2025-10-15,GFLLIMITED,58.5,60.62,58.26,59.4,35241.0
2025-10-16,GFLLIMITED,60.55,62.99,59.72,60.49,67813.0
2025-10-17,GFLLIMITED,68.0,72.58,63.1,63.84,2550244.0
2025-10-20,GFLLIMITED,65.8,74.4,63.92,70.61,1573313.0
2025-10-21,GFLLIMITED,72.17,81.0,72.17,77.13,1080049.0
2025-10-23,GFLLIMITED,78.0,78.8,73.99,74.76,653066.0
2025-10-24,GFLLIMITED,75.9,75.91,72.5,73.28,283940.0
2025-10-27,GFLLIMITED,74.0,75.5,73.32,74.48,300932.0
2025-10-28,GFLLIMITED,74.5,75.41,68.52,69.45,356707.0
2025-10-29,GFLLIMITED,69.9,70.39,66.4,67.03,138914.0
2025-10-30,GFLLIMITED,68.0,69.0,63.9,65.09,89053.0
2025-10-31,GFLLIMITED,64.0,65.93,63.0,64.02,57278.0
2025-11-03,GFLLIMITED,63.1,64.4,62.1,62.43,94932.0
2025-11-04,GFLLIMITED,62.9,63.95,62.0,62.33,64731.0
2025-11-06,GFLLIMITED,63.49,63.49,60.2,61.16,116735.0
2025-11-07,GFLLIMITED,61.2,62.0,59.51,61.91,74153.0
2025-11-10,GFLLIMITED,61.98,61.98,60.7,61.11,44990.0
2025-11-11,GFLLIMITED,61.5,61.8,59.51,59.87,60256.0
2025-11-12,GFLLIMITED,61.0,61.3,57.15,61.11,37437.0
2025-11-13,GFLLIMITED,62.99,63.95,60.1,60.45,80945.0
2025-11-14,GFLLIMITED,59.5,63.04,59.5,61.68,91046.0
2025-11-13,GHCL,627.7,643.45,624.55,641.2,396443.0
2025-11-14,GHCL,620.0,623.35,604.05,606.15,270881.0
2025-11-13,GHCLTEXTIL,77.53,78.75,77.3,77.7,66091.0
2025-11-14,GHCLTEXTIL,77.5,78.44,76.29,76.45,129427.0
2025-11-13,GICHSGFIN,171.8,173.22,162.97,165.93,198081.0
2025-11-14,GICHSGFIN,172.0,175.6,170.1,171.01,304965.0
2025-11-13,GICRE,393.0,393.5,386.2,391.8,1074717.0
2025-11-14,GICRE,392.95,402.0,388.95,393.05,1338723.0
2025-11-13,GILLANDERS,125.11,126.2,121.0,124.53,10304.0
2025-11-14,GILLANDERS,123.86,126.0,122.12,124.87,6575.0
2025-11-13,GILLETTE,8509.5,8519.5,8362.0,8463.5,41913.0
2025-11-14,GILLETTE,8445.0,8565.0,8414.0,8539.0,17635.0
2025-09-01,GINNIFILA,49.69,50.1,48.05,48.59,40813.0
2025-09-02,GINNIFILA,48.84,49.33,48.02,48.15,18044.0
2025-09-03,GINNIFILA,48.92,48.93,46.01,46.72,80641.0
2025-09-04,GINNIFILA,47.29,47.29,44.55,45.01,67669.0
2025-09-05,GINNIFILA,44.31,46.95,43.07,46.22,121531.0
2025-09-08,GINNIFILA,47.85,47.98,44.74,45.15,47244.0
2025-09-09,GINNIFILA,44.6,46.0,44.44,44.59,12019.0
2025-09-10,GINNIFILA,45.48,45.48,43.21,43.98,84954.0
2025-09-11,GINNIFILA,43.5,43.99,42.2,42.7,75518.0
2025-09-12,GINNIFILA,42.62,42.62,41.22,41.78,55862.0
2025-09-15,GINNIFILA,41.2,43.86,41.2,43.86,50284.0
2025-09-16,GINNIFILA,44.0,46.0,44.0,45.87,42806.0
2025-09-17,GINNIFILA,46.95,46.95,44.56,45.23,27465.0
2025-09-18,GINNIFILA,45.45,45.45,43.8,43.97,46793.0
2025-09-19,GINNIFILA,45.7,45.7,42.1,44.25,36649.0
2025-09-22,GINNIFILA,44.19,44.19,43.05,43.65,18482.0
2025-09-23,GINNIFILA,42.75,45.83,42.62,45.23,41046.0
2025-09-24,GINNIFILA,45.23,45.5,44.98,44.99,32495.0
2025-09-25,GINNIFILA,44.1,46.7,43.6,43.87,22426.0
2025-09-26,GINNIFILA,43.25,46.06,42.21,46.0,307773.0
2025-09-29,GINNIFILA,48.3,48.3,45.0,46.51,247710.0
2025-09-30,GINNIFILA,45.5,47.49,45.4,45.47,27596.0
2025-10-01,GINNIFILA,45.47,45.9,44.3,45.04,25522.0
2025-10-03,GINNIFILA,44.05,46.0,44.0,45.0,122003.0
2025-10-06,GINNIFILA,44.05,44.99,43.0,44.27,91063.0
2025-10-07,GINNIFILA,43.6,44.49,43.13,43.6,44752.0
2025-10-08,GINNIFILA,43.94,44.25,43.6,44.15,34810.0
2025-10-09,GINNIFILA,44.43,44.43,43.12,44.22,63083.0
2025-10-10,GINNIFILA,44.22,44.45,43.55,44.35,32738.0
2025-10-13,GINNIFILA,43.55,45.44,43.15,43.86,72508.0
2025-10-14,GINNIFILA,43.3,44.39,42.5,43.38,97083.0
2025-10-15,GINNIFILA,43.0,45.54,43.0,45.25,83474.0
2025-10-16,GINNIFILA,45.0,47.48,44.05,45.84,41248.0
2025-10-17,GINNIFILA,45.8,48.0,45.0,46.3,125114.0
2025-10-20,GINNIFILA,46.3,47.75,45.0,46.01,179626.0
2025-10-21,GINNIFILA,46.47,46.47,45.0,45.27,33183.0
2025-10-23,GINNIFILA,44.26,47.0,44.26,45.92,146861.0
2025-10-24,GINNIFILA,46.5,46.5,45.35,46.0,61658.0
2025-10-27,GINNIFILA,46.0,46.4,44.7,44.96,89546.0
2025-10-28,GINNIFILA,44.2,45.64,44.0,44.78,53994.0
2025-10-29,GINNIFILA,45.15,46.21,44.0,44.82,95024.0
2025-10-30,GINNIFILA,45.76,47.05,45.0,45.73,46987.0
2025-10-31,GINNIFILA,45.75,46.59,45.0,46.01,161815.0
2025-11-03,GINNIFILA,45.94,45.94,44.9,45.0,74671.0
2025-11-04,GINNIFILA,45.25,45.84,44.0,44.46,47989.0
2025-11-06,GINNIFILA,44.01,44.85,43.75,44.3,36775.0
2025-11-07,GINNIFILA,44.3,44.69,42.11,42.74,133217.0
2025-11-10,GINNIFILA,42.58,43.5,41.01,42.29,85965.0
2025-11-11,GINNIFILA,42.24,42.24,40.56,41.15,36254.0
2025-11-12,GINNIFILA,41.0,41.74,40.51,41.32,33736.0
2025-11-13,GINNIFILA,40.05,43.38,40.05,43.37,507294.0
2025-11-14,GINNIFILA,42.79,42.79,41.36,41.6,291215.0
2025-11-13,GIPCL,178.45,178.45,170.1,170.58,655828.0
2025-11-14,GIPCL,170.58,171.79,169.01,169.93,150188.0
2025-11-13,GKWLIMITED,1737.1,1748.9,1700.0,1708.4,359.0
2025-11-14,GKWLIMITED,1690.0,1737.0,1690.0,1700.4,168.0
2025-11-13,GLAND,1845.0,1868.0,1815.3,1829.2,71801.0
2025-11-14,GLAND,1856.0,1862.5,1812.2,1830.0,67384.0
2025-11-13,GLAXO,2506.7,2548.1,2486.3,2494.5,61513.0
2025-11-14,GLAXO,2499.8,2515.2,2470.9,2479.4,51386.0
2025-11-13,GLENMARK,1862.1,1918.9,1845.9,1880.6,1708579.0
2025-11-14,GLENMARK,1890.0,1931.9,1855.0,1895.6,1808669.0
2025-11-13,GLOBAL,74.0,77.0,73.66,75.14,166309.0
2025-11-14,GLOBAL,74.0,76.65,74.0,75.09,87667.0
2025-11-13,GLOBALE,13.55,13.55,12.7,12.8,15250.0
2025-11-14,GLOBALE,13.18,13.18,12.71,12.8,10665.0
2025-11-13,GLOBALVECT,213.8,217.19,208.56,209.73,20638.0
2025-11-14,GLOBALVECT,209.01,213.38,206.8,207.56,17061.0
2025-11-13,GLOBE,2.78,2.85,2.75,2.79,953674.0
2025-11-14,GLOBE,2.79,2.88,2.78,2.81,927430.0
2025-11-13,GLOBECIVIL,68.5,69.4,64.91,65.95,572621.0
2025-11-14,GLOBECIVIL,66.9,68.6,66.28,66.82,405862.0
